Cell	annotation	x.loc	y.loc
Cell2872	CellType2	0.5932036959566176	0.9516849955543876
Cell2873	CellType1	0.6206920829135925	0.03685054345987737
Cell2874	CellType2	0.9303258429281414	0.46171093033626676
Cell2875	CellType1	0.5429658684879541	0.653668356128037
Cell2876	CellType2	0.2767609916627407	0.5006538077723235
Cell2877	CellType1	0.16449300828389823	0.5054353838786483
Cell2878	CellType2	0.6578746850136667	0.7730353092774749
Cell2879	CellType1	0.2978114038705826	0.5776870667468756
Cell2880	CellType1	0.8864417795557529	0.31210369849577546
Cell2881	CellType2	0.5302448850125074	0.16561312531121075
Cell2882	CellType1	0.9138687886297703	0.303640651749447
Cell2883	CellType1	0.927945209434256	0.9802395708393306
Cell2884	CellType1	0.40324657456949353	0.6342045890633017
Cell2885	CellType1	0.8760481304489076	0.3677076718304306
Cell2886	CellType2	0.45658963872119784	0.8306049783714116
Cell2887	CellType1	0.2913950423244387	0.40747617348097265
Cell2888	CellType2	0.7759779747575521	0.01338772545568645
Cell2889	CellType1	0.4408998640719801	0.38354736962355673
Cell2890	CellType1	0.6054616493638605	0.8670223136432469
Cell2891	CellType2	0.11771606584079564	0.6847813224885613
Cell2892	CellType1	0.21908318204805255	0.603619211120531
Cell2893	CellType1	0.3934006814379245	0.6081355165224522
Cell2894	CellType1	0.5723471872042865	0.999090364202857
Cell2895	CellType2	0.21156627940945327	0.9667803861666471
Cell2896	CellType2	0.9621738283894956	0.4125630820635706
Cell2897	CellType1	0.4490340664051473	0.8908351515419781
Cell2898	CellType2	0.8849419942125678	0.3979211070109159
Cell2899	CellType1	0.026318387826904655	0.1747932021971792
Cell2900	CellType1	0.5453468188643456	0.6208652923814952
Cell2901	CellType1	0.15109768346883357	0.617941265925765
Cell2902	CellType2	0.5886068204417825	0.970364244421944
Cell2903	CellType1	0.5316583048552275	0.4100966304540634
Cell2904	CellType1	0.19460792583413422	0.3381272591650486
Cell2905	CellType1	0.3250934418756515	0.32416610792279243
Cell2906	CellType1	0.6777409187052399	0.9838420569431037
Cell2907	CellType2	0.6408435171470046	0.7993135147262365
Cell2908	CellType1	0.7312076082453132	0.6174455268774182
Cell2909	CellType2	0.2057956678327173	0.7680873551871628
Cell2910	CellType1	0.38799569569528103	0.353734158212319
Cell2911	CellType2	0.3264106037095189	0.6601044365670532
Cell2912	CellType2	0.4107351340353489	0.11245140270330012
Cell2913	CellType2	0.060935578076168895	0.735629012575373
Cell2914	CellType1	0.08622700651176274	0.7052123981993645
Cell2915	CellType2	0.5347571889869869	0.7437279573641717
Cell2916	CellType2	0.9775226444471627	0.5116009023040533
Cell2917	CellType1	0.5129432959947735	0.4282499279361218
Cell2918	CellType1	0.7833174376282841	0.39281518128700554
Cell2919	CellType2	0.07073067803867161	0.8044674596749246
Cell2920	CellType1	0.21087413281202316	0.24201422138139606
Cell2921	CellType1	0.7527219727635384	0.29148021386936307
Cell2922	CellType1	0.34417873923666775	0.17985492362640798
Cell2923	CellType2	0.3142834319733083	0.3962077870965004
Cell2924	CellType2	0.4475156972184777	0.029811781365424395
Cell2925	CellType2	0.44861776498146355	0.49609292345121503
Cell2926	CellType2	0.5200213366188109	0.39801584486849606
Cell2927	CellType1	0.218010539887473	0.5135019258596003
Cell2928	CellType2	0.8223818179685622	0.44296291819773614
Cell2929	CellType2	0.7417020576540381	0.400048726471141
Cell2930	CellType2	0.7060756203718483	0.3373384131118655
Cell2931	CellType1	0.03316897386685014	0.37762738042511046
Cell2932	CellType1	0.5981869413517416	0.8859546815510839
Cell2933	CellType2	0.010310244280844927	0.1451000813394785
Cell2934	CellType2	0.9717799441423267	0.9109437549486756
Cell2935	CellType2	0.9661428052932024	0.3893051908817142
Cell2936	CellType1	0.5814338936470449	0.3211822989396751
Cell2937	CellType2	0.8658515193965286	0.28087373450398445
Cell2938	CellType2	0.6424679453484714	0.10729617765173316
Cell2939	CellType2	0.17036439129151404	0.8016995331272483
Cell2940	CellType2	0.5067746960557997	0.4374811053276062
Cell2941	CellType1	0.1963933373335749	0.03981047752313316
Cell2942	CellType2	0.615370201645419	0.12332878238521516
Cell2943	CellType1	0.36882180674001575	0.8841975103132427
Cell2944	CellType2	0.26709348731674254	0.6973309814929962
Cell2945	CellType2	0.12142240419052541	0.4002259543631226
Cell2946	CellType2	0.08495434653013945	0.10105654876679182
Cell2947	CellType2	0.8780588670633733	0.6352054607123137
Cell2948	CellType1	0.3946938740555197	0.824115576222539
Cell2949	CellType2	0.3195566872600466	0.6829271262977272
Cell2950	CellType1	0.7230583387427032	0.9284342043101788
Cell2951	CellType1	0.5869919396936893	0.5628830103669316
Cell2952	CellType2	0.27682950464077294	0.6857132865116
Cell2953	CellType2	0.7588425718713552	0.5417768433690071
Cell2954	CellType1	0.2577829360961914	0.15193696762435138
Cell2955	CellType1	0.9861548540648073	0.3217653394676745
Cell2956	CellType1	0.5087115762289613	0.22592985187657177
Cell2957	CellType2	0.8390825754031539	0.3618464565370232
Cell2958	CellType1	0.40167303988710046	0.796576397260651
Cell2959	CellType2	0.3960514236241579	0.61897046957165
Cell2960	CellType2	0.7181437443941832	0.054396275198087096
Cell2961	CellType1	0.9449588058050722	0.1176295483019203
Cell2962	CellType2	0.7651880229823291	0.6490862492937595
Cell2963	CellType2	0.32023296947591007	0.5037282342091203
Cell2964	CellType2	0.8306627843994647	0.5010620912071317
Cell2965	CellType2	0.6259910897351801	0.7881212725769728
Cell2966	CellType2	0.35483825532719493	0.9056010751519352
Cell2967	CellType2	0.4535343535244465	0.6933724551927298
Cell2968	CellType1	0.32434899522922933	0.5576868068892509
Cell2969	CellType1	0.5298123834654689	0.8963120540138334
Cell2970	CellType1	0.8837508228607476	0.7336870378348976
Cell2971	CellType1	0.426230990793556	0.5512056071311235
Cell2972	CellType1	0.6197649596724659	0.20631904038600624
Cell2973	CellType1	0.7503671254962683	0.6151794963516295
Cell2974	CellType1	0.7070451625622809	0.9279926335439086
Cell2975	CellType2	0.15418183943256736	0.9638361309189349
Cell2976	CellType2	0.9265825909096748	0.740957799134776
Cell2977	CellType1	0.8336675495374948	0.1954155033454299
Cell2978	CellType1	0.5985847709234804	0.6986196527723223
Cell2979	CellType2	0.35894338553771377	0.14957514451816678
Cell2980	CellType2	0.9451469026971608	0.35360390646383166
Cell2981	CellType1	0.5724312691017985	0.07518033287487924
Cell2982	CellType2	0.5839520758017898	0.7345845899544656
Cell2983	CellType2	0.17477544397115707	0.29973415238782763
Cell2984	CellType2	0.9209781400859356	0.6722423271276057
Cell2985	CellType1	0.94528046133928	0.8489341612439603
Cell2986	CellType1	0.294026984134689	0.2745824041776359
Cell2987	CellType2	0.347486580722034	0.7884461695794016
Cell2988	CellType2	0.5148484869860113	0.8578364416025579
Cell2989	CellType2	0.6191497901454568	0.838849262567237
Cell2990	CellType1	0.3238838193938136	0.7959129067603499
Cell2991	CellType1	0.7699377608951181	0.27297934773378074
Cell2992	CellType2	0.4781667198985815	0.9184962406288832
Cell2993	CellType1	0.7768006019759923	0.2914745637681335
Cell2994	CellType2	0.07451879698783159	0.7404659369494766
Cell2995	CellType1	0.19319134065881371	0.9535021595656872
Cell2996	CellType1	0.9681962057948112	0.43430294119752944
Cell2997	CellType1	0.31589098181575537	0.9015987042803317
Cell2998	CellType1	0.6178019216749817	0.8501848839223385
Cell2999	CellType1	0.9718577156309038	0.9102868381887674
Cell3000	CellType2	0.03488424723036587	0.04856635141186416
Cell3001	CellType1	0.7370942416600883	0.49223917722702026
Cell3002	CellType1	0.8643655586056411	0.46400202298536897
Cell3003	CellType1	0.827625974547118	0.2889784900471568
Cell3004	CellType2	0.6894115547183901	0.9723925923462957
Cell3005	CellType2	0.947254410944879	0.222925441339612
Cell3006	CellType1	0.7524255395401269	0.34034383948892355
Cell3007	CellType2	0.700491851195693	0.6806363256182522
Cell3008	CellType1	0.8345132605172694	0.8821417514700443
Cell3009	CellType2	0.9980331019032747	0.9510237546637654
Cell3010	CellType1	0.22823572205379605	0.9287494164891541
Cell3011	CellType1	0.17407725611701608	0.47073947358876467
Cell3012	CellType2	0.2998285305220634	0.7195800258778036
Cell3013	CellType2	0.6796748025808483	0.5577429193072021
Cell3014	CellType1	0.36379126040264964	0.6608907263725996
Cell3015	CellType1	0.5075491771567613	0.08734640898182988
Cell3016	CellType2	0.0956375424284488	0.13243814604356885
Cell3017	CellType1	0.9931030361913145	0.5935510892886668
Cell3018	CellType2	0.412471764953807	0.3731892234645784
Cell3019	CellType1	0.6228487251792103	0.9799655510578305
Cell3020	CellType1	0.2966274442151189	0.8830258194357157
Cell3021	CellType1	0.8561802243348211	0.27291778987273574
Cell3022	CellType2	0.854549563024193	0.6187255675904453
Cell3023	CellType2	0.5598919258918613	0.9013151491526514
Cell3024	CellType2	0.2966011199168861	0.3372982118744403
Cell3025	CellType1	0.4283973725978285	0.8095358703285456
Cell3026	CellType1	0.5029658102430403	0.9093526999931782
Cell3027	CellType2	0.8936604678165168	0.24481273209676147
Cell3028	CellType1	0.13596005830913782	0.23013730789534748
Cell3029	CellType2	0.15468204929493368	0.3957294274587184
Cell3030	CellType1	0.9413258619606495	0.906125569017604
Cell3031	CellType2	0.966294142883271	0.5654772890266031
Cell3032	CellType1	0.7864881232380867	0.2779654667247087
Cell3033	CellType2	0.9846538223791867	0.7169757410883904
Cell3034	CellType1	0.8381169456988573	0.3058540145866573
Cell3035	CellType1	0.15508977859281003	0.36877634772099555
Cell3036	CellType1	0.20245826453901827	0.3835617280565202
Cell3037	CellType2	0.9698684497270733	0.9993312854785472
Cell3038	CellType2	0.6459338734857738	0.197468479629606
Cell3039	CellType2	0.08508127788081765	0.10788968740962446
Cell3040	CellType1	0.6209855056367815	0.8400690304115415
Cell3041	CellType2	0.8368308308999985	0.537976348772645
Cell3042	CellType2	0.46748631726950407	0.2678266477305442
Cell3043	CellType2	0.3527835563290864	0.7462124251760542
Cell3044	CellType1	0.7461296415422112	0.5889987570699304
Cell3045	CellType2	0.14704908267594874	0.4093472233507782
Cell3046	CellType2	0.5293479189276695	0.5862762806937099
Cell3047	CellType2	0.1713347660843283	0.5772088856901973
Cell3048	CellType2	0.42093589366413653	0.25328425224870443
Cell3049	CellType2	0.5151138722430915	0.04109993111342192
Cell3050	CellType2	0.641875353641808	0.46187960798852146
Cell3051	CellType2	0.3225697532761842	0.37471999507397413
Cell3052	CellType2	0.06455733790062368	0.9917653603479266
Cell3053	CellType1	0.5749449993018061	0.42987499898299575
Cell3054	CellType1	0.07569977967068553	0.2478667243849486
Cell3055	CellType1	0.1096932734362781	0.5724341364111751
Cell3056	CellType1	0.43260810524225235	0.11058916128240526
Cell3057	CellType1	0.41065426054410636	0.95056420750916
Cell3058	CellType1	0.3937525295186788	0.8588739165570587
Cell3059	CellType2	0.05068905069492757	0.5909567459020764
Cell3060	CellType1	0.989423754857853	0.8003182809334248
Cell3061	CellType1	0.8518356846179813	0.3395699115935713
Cell3062	CellType2	0.7430509014520794	0.10212806053459644
Cell3063	CellType2	0.8805350330658257	0.7651345056947321
Cell3064	CellType1	0.8587479665875435	0.3839693919289857
Cell3065	CellType2	0.1438712456729263	0.46255389298312366
Cell3066	CellType2	0.6137098837643862	0.6996307957451791
Cell3067	CellType1	0.9629258424974978	0.6361160774249583
Cell3068	CellType1	0.39591507404111326	0.4551660476718098
Cell3069	CellType2	0.14392488496378064	0.44290321273729205
Cell3070	CellType2	0.06958446837961674	0.2679006562102586
Cell3071	CellType1	0.4718996719457209	0.42535417317412794
Cell3072	CellType2	0.9660785128362477	0.7441881070844829
Cell3073	CellType2	0.9152938856277615	0.996697740862146
Cell3074	CellType1	0.4246118641458452	0.6741489735431969
Cell3075	CellType1	0.3612388866022229	0.9832990919239819
Cell3076	CellType2	0.48869188455864787	0.1108664395287633
Cell3077	CellType2	0.271927134366706	0.36461913981474936
Cell3078	CellType2	0.13766320678405464	0.09025680343620479
Cell3079	CellType1	0.058338835602626204	0.37266083154827356
Cell3080	CellType1	0.14935662993229926	0.7164016328752041
Cell3081	CellType2	0.45999383786693215	0.9634462180547416
Cell3082	CellType1	0.9754109752830118	0.38965456164442003
Cell3083	CellType1	0.4297258860897273	0.8271019079256803
Cell3084	CellType2	0.7525562387891114	0.8228918008971959
Cell3085	CellType2	0.14970353338867426	0.3368582765106112
Cell3086	CellType1	0.6871642651967704	0.3320587684866041
Cell3087	CellType2	0.5293609048239887	0.027516107773408294
Cell3088	CellType1	0.21383165707811713	0.1208879523910582
Cell3089	CellType1	0.37568969605490565	0.4503907742910087
Cell3090	CellType2	0.5300429898779839	0.3733818521723151
Cell3091	CellType2	0.11953859543427825	0.7373125769663602
Cell3092	CellType2	0.3031025326345116	0.2389639005996287
Cell3093	CellType1	0.2730550868436694	0.16665647365152836
Cell3094	CellType1	0.6220549747813493	0.19773650099523365
Cell3095	CellType1	0.45667571062222123	0.9438997311517596
Cell3096	CellType1	0.05643349094316363	0.24699510540813208
Cell3097	CellType2	0.02863167109899223	0.5709136922378093
Cell3098	CellType2	0.19703567423857749	0.8138808296062052
Cell3099	CellType2	0.03790187509730458	0.5971266126725823
Cell3100	CellType1	0.7726979574654251	0.2930430807173252
Cell3101	CellType1	0.7559784858021885	0.2464497801847756
Cell3102	CellType1	0.18735714722424746	0.8233597173821181
Cell3103	CellType1	0.1650706820655614	0.4285955068189651
Cell3104	CellType2	0.8058016935829073	0.5877396750729531
Cell3105	CellType2	0.3086980185471475	0.5113688495475799
Cell3106	CellType1	0.7662378193344921	0.36185766919516027
Cell3107	CellType1	0.26135489507578313	0.1564360256306827
Cell3108	CellType1	0.7265263139270246	0.10396545054391026
Cell3109	CellType2	0.6455680313520133	0.28337451722472906
Cell3110	CellType2	0.5813442806247622	0.9963257503695786
Cell3111	CellType1	0.3161976102273911	0.3470020960085094
Cell3112	CellType1	0.8705033075530082	0.8955950513482094
Cell3113	CellType2	0.25050171627663076	0.34994098357856274
Cell3114	CellType1	0.2124227387830615	0.2771534554194659
Cell3115	CellType1	0.24345120205543935	0.6911014697980136
Cell3116	CellType2	0.5827754971105605	0.4970302050933242
Cell3117	CellType1	0.5487313768826425	0.4294499622192234
Cell3118	CellType2	0.9792413697578013	0.9886433044448495
Cell3119	CellType1	0.12664387631230056	0.33132014353759587
Cell3120	CellType2	0.666867772815749	0.7206427298951894
Cell3121	CellType1	0.1912742741405964	0.7865624676924199
Cell3122	CellType1	0.05599323892965913	0.040936866076663136
Cell3123	CellType1	0.7183025174308568	0.799516947939992
Cell3124	CellType2	0.8135687101166695	0.14223680854775012
Cell3125	CellType2	0.7438917553517967	0.9050211817957461
Cell3126	CellType2	0.16824570950120687	0.1803850324358791
Cell3127	CellType2	0.3209237882401794	0.10098890331573784
Cell3128	CellType2	0.3256863404531032	0.38701883144676685
Cell3129	CellType2	0.5534825450740755	0.8959486861713231
Cell3130	CellType1	0.7059056172147393	0.14261883404105902
Cell3131	CellType1	0.18155033024959266	0.714592014439404
Cell3132	CellType2	0.9127964852377772	0.3703172360546887
Cell3133	CellType2	0.8849356181453913	0.9572707538027316
Cell3134	CellType2	0.19620111142285168	0.2353283034171909
Cell3135	CellType2	0.9629918406717479	0.7050554589368403
Cell3136	CellType1	0.8484989984426647	0.23367577139288187
Cell3137	CellType1	0.4974430473521352	0.6247348205652088
Cell3138	CellType1	0.02507252199575305	0.4595183813944459
Cell3139	CellType2	0.33239876572042704	0.42536787292920053
Cell3140	CellType1	0.6305229505524039	0.4515634085983038
Cell3141	CellType2	0.5007701513823122	0.7562822739128023
Cell3142	CellType2	0.017075564712285995	0.6006960775703192
Cell3143	CellType2	0.7398756830953062	0.577127521391958
Cell3144	CellType1	0.9238309960346669	0.9081533728167415
Cell3145	CellType1	0.5249254209920764	0.17213381407782435
Cell3146	CellType2	0.06978202820755541	0.21674921014346182
Cell3147	CellType2	0.8191644125618041	0.4797699134796858
Cell3148	CellType1	0.12075234041549265	0.661063525127247
Cell3149	CellType2	0.5589532083831728	0.7463840518612415
Cell3150	CellType2	0.36749338055960834	0.35994456289336085
Cell3151	CellType1	0.491994189331308	0.9854285952169448
Cell3152	CellType1	0.9065842586569488	0.1451936704106629
Cell3153	CellType1	0.9759379867464304	0.5330600976012647
Cell3154	CellType2	0.775288917357102	0.8204516770783812
Cell3155	CellType1	0.24341007880866528	0.7725482045207173
Cell3156	CellType1	0.723193931626156	0.2844166976865381
Cell3157	CellType1	0.14369205152615905	0.22908147098496556
Cell3158	CellType2	0.21058469801209867	0.8638526245485991
Cell3159	CellType2	0.05295505025424063	0.25369721883907914
Cell3160	CellType2	0.3689832694362849	0.5960632814094424
Cell3161	CellType1	0.3532472299411893	0.014717804733663797
Cell3162	CellType1	0.5379936590325087	0.5782808666117489
Cell3163	CellType2	0.6057765318546444	0.7711770944297314
Cell3164	CellType2	0.9150598614942282	0.9602772418875247
Cell3165	CellType1	0.6472325557842851	0.6405772310681641
Cell3166	CellType1	0.12791945482604206	0.5348855960182846
Cell3167	CellType1	0.7104401688557118	0.37014488130807877
Cell3168	CellType1	0.6088355416432023	0.4056679180357605
Cell3169	CellType1	0.48323460714891553	0.41473419149406254
Cell3170	CellType2	0.5983921738807112	0.3260126104578376
Cell3171	CellType1	0.4574862595181912	0.7085441430099308
Cell3172	CellType2	0.9256665017455816	0.25733144977129996
Cell3173	CellType1	0.12228404683992267	0.3830297675449401
Cell3174	CellType1	0.30728002870455384	0.5139720768202096
Cell3175	CellType2	0.15642577316612005	0.23319237655960023
Cell3176	CellType2	0.9030518571380526	0.381370116956532
Cell3177	CellType1	0.6825662946794182	0.30022696242667735
Cell3178	CellType2	0.7236311733722687	0.9023121204227209
Cell3179	CellType2	0.26360680698417127	0.4525763872079551
Cell3180	CellType2	0.3753860767465085	0.8021754601504654
Cell3181	CellType1	0.41709142131730914	0.24212471256032586
Cell3182	CellType1	0.446781512349844	0.5948850088752806
Cell3183	CellType1	0.9246156963054091	0.1174572289455682
Cell3184	CellType2	0.13693159678950906	0.3303692515473813
Cell3185	CellType2	0.8947938154451549	0.2123881750740111
Cell3186	CellType2	0.3561170028988272	0.5786343193612993
Cell3187	CellType2	0.1007068210747093	0.34462681552395225
Cell3188	CellType2	0.5229710978455842	0.7272069067694247
Cell3189	CellType2	0.5457771518267691	0.6664615161716938
Cell3190	CellType1	0.6494515570811927	0.9764641087967902
Cell3191	CellType1	0.317073319805786	0.6375781137030572
Cell3192	CellType2	0.9463732589501888	0.6032290027942508
Cell3193	CellType2	0.9945199973881245	0.42595524224452674
Cell3194	CellType2	0.6273600601125509	0.3586665082257241
Cell3195	CellType2	0.2975517420563847	0.1380477889906615
Cell3196	CellType2	0.32328207418322563	0.4603753788396716
Cell3197	CellType2	0.13175379228778183	0.29618816962465644
Cell3198	CellType2	0.6770151953678578	0.4863630991894752
Cell3199	CellType1	0.5914592093322426	0.8556518324185163
Cell3200	CellType2	0.2675762982107699	0.4100352693349123
Cell3201	CellType2	0.9866866876836866	0.08289036806672812
Cell3202	CellType2	0.40908520203083754	0.6137899192981422
Cell3203	CellType2	0.46754572493955493	0.12329894956201315
Cell3204	CellType1	0.6289976025000215	0.5781235985923558
Cell3205	CellType1	0.8886556150391698	0.2979475746396929
Cell3206	CellType1	0.28058297489769757	0.6506834735628217
Cell3207	CellType2	0.17931380914524198	0.07990394998341799
Cell3208	CellType1	0.6024558073841035	0.258885744959116
Cell3209	CellType2	0.7478945723269135	0.4724575113505125
Cell3210	CellType2	0.37906627217307687	0.18057021708227694
Cell3211	CellType1	0.2545534842647612	0.27423454937525094
Cell3212	CellType2	0.27665061550214887	0.19484871812164783
Cell3213	CellType1	3.773290663957596e-4	0.5051258627790958
Cell3214	CellType2	0.5503124364186078	0.5160306359175593
Cell3215	CellType2	0.9772393980529159	0.7174048633314669
Cell3216	CellType1	0.7936423951759934	0.4839135000947863
Cell3217	CellType1	0.2703675106167793	0.34167316532693803
Cell3218	CellType1	0.7773469854146242	0.8720415064599365
Cell3219	CellType2	0.06659780745394528	0.8948018783703446
Cell3220	CellType2	0.088931665988639	0.7681040314491838
Cell3221	CellType2	0.9114028979092836	0.11721572070382535
Cell3222	CellType1	0.7540308160241693	0.007933747954666615
Cell3223	CellType2	0.5170332922134548	0.25916271028108895
Cell3224	CellType2	0.2662932232487947	0.4658620967529714
Cell3225	CellType1	0.6782855603378266	0.6399941698182374
Cell3226	CellType2	0.5146483143325895	0.3177885941695422
Cell3227	CellType2	0.19268065225332975	0.6849500192329288
Cell3228	CellType2	0.8554536900483072	0.8739249093923718
Cell3229	CellType1	0.39771761908195913	0.6884387105237693
Cell3230	CellType2	0.9956180902663618	0.08651038352400064
Cell3231	CellType1	0.7712595786433667	0.904431426897645
Cell3232	CellType1	0.943690326763317	0.7949170675128698
Cell3233	CellType2	0.2363996710628271	0.7320151962339878
Cell3234	CellType1	0.18795463093556464	0.17151399911381304
Cell3235	CellType2	0.6343980343081057	0.8014373553451151
Cell3236	CellType2	0.579013800714165	0.26381864165887237
Cell3237	CellType1	0.6321783948224038	0.7477810680866241
Cell3238	CellType2	0.9862483909819275	0.7780473958700895
Cell3239	CellType2	0.20397329796105623	0.6227072512265295
Cell3240	CellType2	0.3485293355770409	0.38315179431810975
Cell3241	CellType1	0.42745222616940737	0.11980027193203568
Cell3242	CellType1	0.9839180535636842	0.4944020421244204
Cell3243	CellType1	0.9883715582545847	0.15287859016098082
Cell3244	CellType2	0.6602228698320687	0.8847906396258622
Cell3245	CellType2	0.8036582397762686	0.34102935739792883
Cell3246	CellType1	0.5889210253953934	0.11253350065089762
Cell3247	CellType1	0.4700893999543041	0.02638199459761381
Cell3248	CellType2	0.27935412898659706	0.6689550650771707
Cell3249	CellType1	0.9028388359583914	0.6862256973981857
Cell3250	CellType1	0.20484365499578416	0.9561708683613688
Cell3251	CellType2	0.6022286664228886	0.7428028634749353
Cell3252	CellType1	0.12252426287159324	0.951657205587253
Cell3253	CellType2	0.269470889121294	0.8226155426818877
Cell3254	CellType2	0.4356220210902393	0.17921785032376647
Cell3255	CellType2	0.9240001069847494	0.9836415746249259
Cell3256	CellType1	0.24073599837720394	0.8719477453269064
Cell3257	CellType1	0.6583303674124181	0.8133836749475449
Cell3258	CellType2	0.8756279181689024	0.4137089946307242
Cell3259	CellType1	0.21912632416933775	0.13417034270241857
Cell3260	CellType2	0.4726958079263568	0.6371007191482931
Cell3261	CellType1	0.9272062969394028	0.8697836622595787
Cell3262	CellType2	0.8357532967347652	0.5838791944552213
Cell3263	CellType2	0.9881447474472225	0.6911304844543338
Cell3264	CellType1	0.4070338613819331	0.9537872199434787
Cell3265	CellType2	0.40315909148193896	0.10172246349975467
Cell3266	CellType2	0.8861725626047701	0.1743331195320934
Cell3267	CellType1	0.5630916112568229	0.39083330845460296
Cell3268	CellType1	0.1487626009620726	0.5635049401316792
Cell3269	CellType1	0.2432573833502829	0.8489641661290079
Cell3270	CellType1	0.07032104465179145	0.5519995272625238
Cell3271	CellType2	0.6209511773195118	0.6786279885563999
Cell3272	CellType2	0.8577683633193374	0.1220873836427927
Cell3273	CellType2	0.884563428349793	0.39030029671266675
Cell3274	CellType1	0.011228764662519097	0.02861183020286262
Cell3275	CellType1	0.6356934553477913	0.4973280488047749
Cell3276	CellType1	0.7904155573341995	0.9275307476054877
Cell3277	CellType1	0.41865435149520636	0.78341398620978
Cell3278	CellType1	0.30673015024513006	0.5096953427419066
Cell3279	CellType2	0.6022108520846814	0.43267164868302643
Cell3280	CellType1	0.9270426658913493	0.6539576186332852
Cell3281	CellType2	0.8765046338085085	0.7691661338321865
Cell3282	CellType1	0.8447705761063844	0.20147473667748272
Cell3283	CellType1	0.4050261734519154	0.25211600214242935
Cell3284	CellType1	0.10382482828572392	0.15976108610630035
Cell3285	CellType1	0.32925946498289704	0.6293471953831613
Cell3286	CellType1	0.14220981299877167	0.8880020771175623
Cell3287	CellType2	0.8721024878323078	0.39452872704714537
Cell3288	CellType1	0.005184018984436989	0.33765853522345424
Cell3289	CellType2	0.6474694763310254	0.08184092817828059
Cell3290	CellType2	0.995880956761539	0.8117926351260394
Cell3291	CellType2	0.8594298968091607	0.8026747424155474
Cell3292	CellType1	0.26200994686223567	0.018424862064421177
Cell3293	CellType2	0.02135527553036809	0.698019580449909
Cell3294	CellType2	0.27495475951582193	0.2266250466927886
Cell3295	CellType1	0.9083144795149565	0.1512744224164635
Cell3296	CellType2	0.6563711941707879	0.02364616794511676
Cell3297	CellType2	0.26549403881654143	0.3896519192494452
Cell3298	CellType1	0.8016128214076161	0.0662498683668673
Cell3299	CellType1	0.829024538397789	0.38728018081746995
Cell3300	CellType2	0.0013639433309435844	0.4407025084365159
Cell3301	CellType1	0.23613643925637007	0.6221745908260345
Cell3302	CellType2	0.7285896989051253	0.0144111393019557
Cell3303	CellType2	0.5492856693454087	0.18460475536994636
Cell3304	CellType1	0.5907928894739598	0.16212926292791963
Cell3305	CellType1	0.6016388721764088	0.23757643136195838
Cell3306	CellType1	0.9978624326176941	0.3680801822338253
Cell3307	CellType1	0.1949609750881791	0.18941436521708965
Cell3308	CellType1	0.29671365418471396	0.3223727089352906
Cell3309	CellType1	0.5824102277401835	0.005297470837831497
Cell3310	CellType2	0.23162732413038611	0.42490505636669695
Cell3311	CellType1	0.7354866610839963	0.49561851704493165
Cell3312	CellType1	0.9772155648097396	0.6444372721016407
Cell3313	CellType1	0.6462275090161711	0.10353032150305808
Cell3314	CellType2	0.6638692277483642	0.5767169138416648
Cell3315	CellType1	0.8344905462581664	0.6951384046114981
Cell3316	CellType2	0.7040817129891366	0.060795946745201945
Cell3317	CellType2	0.6953169368207455	0.9783285367302597
Cell3318	CellType1	0.7216113973408937	0.6074336767196655
Cell3319	CellType1	0.6150251764338464	0.4085635105147958
Cell3320	CellType2	0.5815267362631857	0.6439155014231801
Cell3321	CellType1	0.28252317546866834	0.4390247603878379
Cell3322	CellType1	0.6941750589758158	0.27906000684015453
Cell3323	CellType1	0.10209381836466491	0.48698560358025134
Cell3324	CellType1	0.06619901745580137	0.9540301549714059
Cell3325	CellType1	0.8011573948897421	0.6984641724266112
Cell3326	CellType1	0.1021911958232522	0.019451256142929196
Cell3327	CellType1	0.3463130323216319	0.9893648219294846
Cell3328	CellType2	0.20859053963795304	0.12629339168779552
Cell3329	CellType1	0.488856932381168	0.1598060317337513
Cell3330	CellType2	0.273045013891533	0.21140004298649728
Cell3331	CellType2	0.6294310884550214	0.6345424100290984
Cell3332	CellType2	0.9753139184322208	0.05469487956725061
Cell3333	CellType1	0.7352335723116994	0.4758523516356945
Cell3334	CellType1	0.3179031622130424	0.41062114387750626
Cell3335	CellType1	0.6032087758649141	0.011650188826024532
Cell3336	CellType2	0.26329006254673004	0.8371122351381928
Cell3337	CellType2	0.8350633059162647	0.1655705280136317
Cell3338	CellType2	0.02399934525601566	0.3921774490736425
Cell3339	CellType2	0.16841628053225577	0.065438412129879
Cell3340	CellType1	0.192607790697366	0.42036754870787263
Cell3341	CellType2	0.7174931725021452	0.5147383150178939
Cell3342	CellType1	0.8644551378674805	0.054030303843319416
Cell3343	CellType2	0.23059398028999567	0.6771637964993715
Cell3344	CellType2	0.9827703454066068	0.049446207005530596
Cell3345	CellType1	0.19682682305574417	0.07645578100346029
Cell3346	CellType1	0.5328341200947762	0.3092895820736885
Cell3347	CellType1	0.6367392383981496	0.7431082567200065
Cell3348	CellType2	0.9091835303697735	0.7843507316429168
Cell3349	CellType2	0.6628123740665615	0.3881491713691503
Cell3350	CellType1	0.18856606842018664	0.9338485130574554
Cell3351	CellType1	0.7504265061579645	0.8586531023029238
Cell3352	CellType2	0.20517510012723505	0.9577184084337205
Cell3353	CellType1	0.01487293397076428	0.23050943040288985
Cell3354	CellType1	0.3431805344298482	0.9026528063695878
Cell3355	CellType2	0.12673700810410082	0.42204936034977436
