Cell	annotation	x.loc	y.loc	region
Cell467	CellType1	0.4440866888035089	0.15612486493773758	1
Cell468	CellType1	0.008430068613961339	0.7490678473841399	1
Cell469	CellType1	0.07535891747102141	0.06365611939691007	1
Cell470	CellType1	0.26679286966100335	0.16431585745885968	1
Cell471	CellType2	0.17692403262481093	0.7861967838834971	1
Cell472	CellType2	0.29620403447188437	0.06111810216680169	1
Cell473	CellType1	0.04488209681585431	0.36492180707864463	1
Cell474	CellType2	0.32774301106110215	0.5130808795802295	1
Cell475	CellType2	0.48926206887699664	0.8358165773097426	1
Cell476	CellType2	0.3221897140610963	0.352266683941707	1
Cell477	CellType1	0.06586014060303569	0.3023250694386661	1
Cell478	CellType2	0.08616838604211807	0.494430813472718	1
Cell479	CellType1	0.3909216355532408	0.5859947856515646	1
Cell480	CellType1	0.30727383540943265	0.39598260167986155	1
Cell481	CellType1	0.23851938545703888	0.9935334890615195	1
Cell482	CellType1	0.20914290426298976	0.9594365041702986	1
Cell483	CellType1	0.18370383442379534	0.5949380975216627	1
Cell484	CellType1	0.046908434480428696	0.12890073959715664	1
Cell485	CellType2	0.00887994235381484	0.6038452878128737	1
Cell486	CellType1	0.4536049759481102	0.4271074179559946	1
Cell487	CellType1	0.37502130796201527	0.6118355942890048	1
Cell488	CellType1	0.45633358997292817	0.29541677236557007	1
Cell489	CellType1	0.9161548824049532	0.9920769706368446	2
Cell490	CellType2	0.8048782988917083	0.45878980052657425	2
Cell491	CellType1	0.7320600617676973	0.2715788255445659	2
Cell492	CellType2	0.9904961509164423	0.5338160896208137	2
Cell493	CellType1	0.8699128732550889	0.33385722409002483	2
Cell494	CellType1	0.9656999786384404	0.963717887410894	2
Cell495	CellType1	0.9467038090806454	0.6759291461203247	2
Cell496	CellType1	0.7991916914470494	0.12332451483234763	2
Cell497	CellType1	0.8632908519357443	0.3315637158229947	2
Cell498	CellType1	0.5371720953844488	0.6942029409110546	2
Cell499	CellType1	0.6233955668285489	0.060398567002266645	2
Cell500	CellType1	0.9738434271421283	0.8183860620483756	2
Cell501	CellType1	0.6526066372171044	0.8808904006145895	2
Cell502	CellType1	0.5269027857575566	0.08693732530809939	2
Cell503	CellType1	0.6110335476696491	0.24844338721595705	2
Cell504	CellType2	0.8518567369319499	0.8368270511273295	2
Cell505	CellType1	0.9028612116817385	0.3750105379149318	2
Cell506	CellType2	0.7258197970222682	0.2552628736011684	2
Cell507	CellType1	0.5027094709221274	0.01783713069744408	2
Cell508	CellType1	0.8721077609807253	0.4354103980585933	2
Cell509	CellType1	0.6616681180894375	0.9065095407422632	2
Cell510	CellType1	0.5277735940180719	0.9766686621587723	2
Cell511	CellType1	0.9474809269886464	0.4539291667751968	2
Cell512	CellType1	0.7927266820333898	0.4756589219905436	2
Cell513	CellType2	0.6241898024454713	0.9359167467337102	2
Cell514	CellType1	0.5297657153569162	0.11184903210960329	2
Cell515	CellType1	0.5289659784175456	0.7756065102294087	2
Cell516	CellType1	0.7536694784648716	0.8100017798133194	2
Cell517	CellType1	0.5381136622745544	0.4273333626333624	2
Cell518	CellType1	0.5353173110634089	0.8606952000409365	2
Cell519	CellType1	0.7876566080376506	0.43974539497867227	2
Cell520	CellType1	0.5207312945276499	0.9390931134112179	2
Cell521	CellType1	0.6179046395700425	0.3619180484674871	2
Cell522	CellType1	0.8250738291535527	0.830023899441585	2
Cell523	CellType1	0.9370557954534888	0.3906115770805627	2
Cell524	CellType1	0.8108122383709997	0.3047675439156592	2
Cell525	CellType1	0.516674695070833	0.25965167861431837	2
Cell526	CellType2	0.96854731393978	0.35676997154951096	2
Cell527	CellType2	0.9763264872599393	0.10574895399622619	2
Cell528	CellType2	0.6311447217594832	0.3913073188159615	2
Cell529	CellType1	0.8583810136187822	0.5007894784212112	2
Cell530	CellType1	0.8442465087864548	0.21729159611277282	2
Cell531	CellType1	0.5843802804592997	0.3806628722231835	2
Cell532	CellType1	0.7019264660775661	0.9498420185409486	2
Cell533	CellType1	0.5773392950650305	0.5431553882081062	2
Cell534	CellType1	0.7587383713107556	0.2566712668631226	2
Cell535	CellType1	0.586399057880044	0.4634068545419723	2
Cell536	CellType1	0.7359384447336197	0.23950071982108057	2
Cell537	CellType1	0.6453951385337859	0.5746030178852379	2
Cell538	CellType1	0.5131056061945856	0.820840910077095	2
Cell539	CellType1	0.8933379985392094	0.8767037561628968	2
Cell540	CellType2	0.6509531347546726	0.7371269697323442	2
Cell541	CellType1	0.8102621731813997	0.46187324402853847	2
Cell542	CellType1	0.8696392579004169	0.5812422197777778	2
Cell543	CellType1	0.6171069166157395	0.5252806665375829	2
Cell544	CellType1	0.7273498715367168	0.6268403006251901	2
Cell545	CellType1	0.7745192113798112	0.8384949723258615	2
Cell546	CellType1	0.5595756198745221	0.10925043257884681	2
Cell547	CellType2	0.6340099889785051	0.38559125969186425	2
Cell548	CellType1	0.8723085208330303	0.1635232213884592	2
Cell549	CellType2	0.5904220510274172	0.8740093684755266	2
Cell550	CellType1	0.7028642874211073	0.8540812816936523	2
Cell551	CellType1	0.8299868539907038	0.2734581530094147	2
Cell552	CellType1	0.9970083131920546	0.4292861658614129	2
Cell553	CellType2	0.6206275562290102	0.8516566755715758	2
Cell554	CellType1	0.5198272506240755	0.6837351524736732	2
Cell555	CellType2	0.6726385354995728	0.9456301692407578	2
Cell556	CellType2	0.9862747597508132	0.1449366374872625	2
Cell557	CellType1	0.7660240328405052	0.6687681991606951	2
Cell558	CellType1	0.8624800499528646	0.4641755891498178	2
Cell559	CellType1	0.6030045319348574	0.20353142893873155	2
Cell560	CellType2	0.7925037287641317	0.13677465450018644	2
Cell561	CellType1	0.676542448811233	0.7143861136864871	2
Cell562	CellType1	0.8731367855798453	0.6202746194321662	2
Cell563	CellType1	0.7952589415945113	0.7577093623112887	2
Cell564	CellType2	0.6794669714290649	0.8905835717450827	2
Cell565	CellType1	0.7883513534907252	0.7310906779021025	2
Cell566	CellType1	0.5386801196727902	0.5513987324666232	2
Cell567	CellType2	0.8581995889544487	0.3995887520723045	2
Cell568	CellType2	0.5729841708671302	0.4962909226305783	2
Cell569	CellType1	0.5155255012214184	0.6372497314587235	2
Cell570	CellType1	0.7255480084568262	0.8779572858475149	2
Cell571	CellType1	0.7848919411189854	0.8061631019227207	2
Cell572	CellType2	0.9905871662776917	0.5357684202026576	2
Cell573	CellType2	0.7632061310578138	0.5508574254345149	2
Cell574	CellType2	0.6444196063093841	0.20245360676199198	2
Cell575	CellType2	0.8956123641692102	0.948666435200721	2
Cell576	CellType1	0.9615833056159317	0.15114200487732887	2
Cell577	CellType1	0.8426660464610904	0.20723161683417857	2
Cell578	CellType1	0.676103264093399	0.9696657001040876	2
Cell579	CellType1	0.6269724334124476	0.9790180453564972	2
Cell580	CellType1	0.5545132914558053	0.16183151840232313	2
Cell581	CellType1	0.6233911872841418	0.008774805348366499	2
Cell582	CellType1	0.9061846854165196	0.329196555307135	2
Cell583	CellType1	0.664812492672354	0.8714102390222251	2
Cell584	CellType1	0.8880711663514376	0.8561596174258739	2
Cell585	CellType2	0.9191498111467808	0.3703220149036497	2
Cell586	CellType1	0.9863049273844808	0.5945397145114839	2
Cell587	CellType1	0.628736870829016	0.2261688644066453	2
Cell588	CellType2	0.7928752426523715	0.9055779976770282	2
Cell589	CellType2	0.7774098878726363	0.5906723977532238	2
Cell590	CellType1	0.9808065451215953	0.44473886280320585	2
Cell591	CellType2	0.7360506651457399	0.01949675614014268	2
Cell592	CellType1	0.5281606805510819	0.16268907650373876	2
Cell593	CellType1	0.7250053870957345	0.014071239158511162	2
Cell594	CellType1	0.8434354085475206	0.3734496319666505	2
Cell595	CellType2	0.6654999798629433	0.7745795496739447	2
Cell596	CellType2	0.9244942355435342	0.8003616002388299	2
Cell597	CellType1	0.6821427275426686	0.10232735984027386	2
Cell598	CellType1	0.640326514840126	0.28084980323910713	2
Cell599	CellType1	0.9066649486776441	0.5450254227034748	2
Cell600	CellType2	0.7004973983857781	0.06896631768904626	2
Cell601	CellType1	0.9748460983391851	0.76972033130005	2
Cell602	CellType1	0.5900289630517364	0.3439084878191352	2
Cell603	CellType1	0.9134450242854655	0.26977436686865985	2
Cell604	CellType2	0.5779355759732425	0.6155020059086382	2
Cell605	CellType1	0.8790904553607106	0.5058521702885628	2
Cell606	CellType2	0.8363075768575072	0.06658986862748861	2
Cell607	CellType1	0.932162903714925	0.6633738989476115	2
Cell608	CellType1	0.8394590127281845	0.471339994110167	2
Cell609	CellType1	0.6369644599035382	0.4999846462160349	2
Cell610	CellType1	0.7245949218049645	0.04922959906980395	2
Cell611	CellType1	0.9093990724068135	0.5787340346723795	2
Cell612	CellType1	0.8415805869735777	0.4284565174020827	2
Cell613	CellType2	0.6899564207997173	0.17499924427829683	2
Cell614	CellType1	0.7603814359754324	0.14312150422483683	2
Cell615	CellType1	0.9182640926446766	0.449481837451458	2
Cell616	CellType1	0.9332550291437656	0.6513954163528979	2
Cell617	CellType1	0.6637095138430595	0.309081865940243	2
Cell618	CellType1	0.8439242641907185	0.05775946192443371	2
Cell619	CellType1	0.8799261196982116	0.137549715815112	2
Cell620	CellType2	0.7138208604883403	0.7104588102083653	2
Cell621	CellType1	0.8589199353009462	0.6832475245464593	2
Cell622	CellType1	0.7306195192504674	0.012404660461470485	2
Cell623	CellType2	0.9279809843283147	0.9619554090313613	2
Cell624	CellType1	0.5425889405887574	0.5134467673487961	2
Cell625	CellType1	0.9560137651860714	0.9356448121834546	2
Cell626	CellType1	0.6305499919690192	0.8963574550580233	2
Cell627	CellType2	0.5596204344183207	0.332821853691712	2
Cell628	CellType1	0.5771114358212799	0.43094809725880623	2
Cell629	CellType1	0.7429860825650394	0.9810321701224893	2
Cell630	CellType1	0.9298827562015504	0.18442173395305872	2
Cell631	CellType1	0.7959660300984979	0.07816830696538091	2
Cell632	CellType2	0.5247290930710733	0.7989819275680929	2
Cell633	CellType1	0.8889401727356017	0.49563421099446714	2
Cell634	CellType1	0.9223969248123467	0.5372320325113833	2
Cell635	CellType1	0.7356905299238861	0.0925472246017307	2
Cell636	CellType1	0.6764326742850244	0.8217520567122847	2
Cell637	CellType1	0.6637969864532351	0.9873947913292795	2
Cell638	CellType2	0.8606929064262658	0.840142818633467	2
Cell639	CellType1	0.5717720882967114	0.6188402425032109	2
Cell640	CellType1	0.550569151295349	0.30969573208130896	2
Cell641	CellType1	0.6365910726599395	0.9822838639374822	2
Cell642	CellType2	0.9326786657329649	0.4977418384514749	2
Cell643	CellType1	0.8633834749925882	0.03465933445841074	2
Cell644	CellType2	0.6996058223303407	0.7432489143684506	2
Cell645	CellType1	0.6396405147388577	0.23275470663793385	2
Cell646	CellType1	0.8812941089272499	0.5158386467956007	2
Cell647	CellType1	0.6417982361745089	0.9555519402492791	2
Cell648	CellType1	0.6501525158528239	0.5281275908928365	2
Cell649	CellType2	0.9259901959449053	0.02667389251291752	2
Cell650	CellType2	0.9625686861108989	0.23392660613171756	2
Cell651	CellType1	0.8882512832060456	0.9332015980035067	2
Cell652	CellType2	0.8790213414467871	0.3741013421677053	2
Cell653	CellType2	0.6397976775187999	0.9674018174409866	2
Cell654	CellType1	0.9746524745132774	5.020492244511843e-4	2
Cell655	CellType2	0.9045107623096555	0.7396877517458051	2
Cell656	CellType1	0.7123574176803231	0.5843730403576046	2
Cell657	CellType1	0.8373194900341332	0.447708782274276	2
Cell658	CellType1	0.7647595566231757	0.25083021610043943	2
Cell659	CellType1	0.9413186579477042	0.5920939100906253	2
Cell660	CellType1	0.8825776209123433	0.6812763048801571	2
Cell661	CellType2	0.8042791909538209	0.27697086706757545	2
Cell662	CellType2	0.9310924708843231	0.8438245547004044	2
Cell663	CellType2	0.9896106456872076	0.07259078626520932	2
Cell664	CellType1	0.7050898869056255	0.713306468212977	2
Cell665	CellType2	0.8296665698289871	0.5683931084349751	2
Cell666	CellType2	0.6846316859591752	0.13697722787037492	2
Cell667	CellType1	0.8241096313577145	0.7162448472809047	2
Cell668	CellType1	0.5639097809325904	0.4562566753011197	2
Cell669	CellType1	0.6588396697770804	0.8828154450748116	2
Cell670	CellType1	0.9214900129009038	0.3908829977735877	2
Cell671	CellType1	0.8605299536138773	0.256273087579757	2
Cell672	CellType2	0.6703621908091009	0.08446170249953866	2
Cell673	CellType1	0.5096892297733575	0.7286667868029326	2
Cell674	CellType1	0.7171214553527534	0.2278382747899741	2
Cell675	CellType2	0.7652813822496682	0.5318912700749934	2
Cell676	CellType1	0.6378178100567311	0.14259612024761736	2
Cell677	CellType1	0.5896892820019275	0.35288109071552753	2
Cell678	CellType1	0.9427054598927498	0.9392813807353377	2
Cell679	CellType1	0.9348869051318616	0.9196737881284207	2
Cell680	CellType1	0.5963961663655937	0.24327044375240803	2
Cell681	CellType1	0.7924934129696339	0.8297489862889051	2
Cell682	CellType1	0.6635052112396806	0.08237602189183235	2
Cell683	CellType2	0.9754605703055859	0.10085263662040234	2
Cell684	CellType1	0.7242312689777464	0.43404677184298635	2
Cell685	CellType2	0.8089365558698773	0.8204767352435738	2
Cell686	CellType2	0.7856831206008792	0.10132834152318537	2
Cell687	CellType1	0.6686628216411918	0.6003837154712528	2
Cell688	CellType1	0.7654618266969919	0.5496533315163106	2
Cell689	CellType2	0.7271176462527364	0.8918040138669312	2
Cell690	CellType2	0.9196317503228784	0.2192297442816198	2
Cell691	CellType2	0.6620684429071844	0.5913161910139024	2
Cell692	CellType2	0.6157678773161024	0.11660589836537838	2
Cell693	CellType1	0.7065428509376943	0.43395509012043476	2
Cell694	CellType2	0.8874158698599786	0.420529319671914	2
Cell695	CellType1	0.9166847299784422	0.09120587818324566	2
Cell696	CellType1	0.8196003295015544	0.6778402007184923	2
Cell697	CellType1	0.5636792769655585	0.519818079425022	2
Cell698	CellType2	0.7457142572384328	0.8848285763524473	2
Cell699	CellType2	0.6487689740024507	0.050818439573049545	2
Cell700	CellType1	0.7634087123442441	0.19229491287842393	2
Cell701	CellType1	0.9148256690241396	0.9845003844238818	2
Cell702	CellType1	0.5385897818487138	0.48386879335157573	2
Cell703	CellType1	0.8622120490763336	0.36973439948633313	2
Cell704	CellType1	0.8830012283287942	0.9216963539365679	2
Cell705	CellType1	0.8487645804416388	0.2648191696498543	2
Cell706	CellType2	0.9989793568383902	0.1213478425052017	2
Cell707	CellType2	0.6321506744716316	0.4812089775223285	2
Cell708	CellType2	0.6954555388074368	0.8416161178611219	2
Cell709	CellType1	0.6282605861779302	0.8449404751881957	2
Cell710	CellType1	0.8830511441919953	0.3813613608945161	2
Cell711	CellType1	0.7441446706652641	0.662727796472609	2
Cell712	CellType1	0.6938997048418969	0.5680319876410067	2
Cell713	CellType1	0.7459492867346853	0.6819282702635974	2
Cell714	CellType1	0.8228055671788752	0.786681261844933	2
Cell715	CellType1	0.5720949505921453	0.5523451226763427	2
Cell716	CellType1	0.6959370621480048	0.6620230074040592	2
Cell717	CellType1	0.8647987472359091	0.5971323470585048	2
Cell718	CellType1	0.7906713976990432	0.45929978881031275	2
Cell719	CellType2	0.7170141048263758	0.9452654677443206	2
Cell720	CellType1	0.8002824790310115	0.32211128738708794	2
Cell721	CellType1	0.9388920497149229	0.2684117623139173	2
Cell722	CellType2	0.7222246383316815	0.8329294503200799	2
Cell723	CellType1	0.8382928336504847	0.9481674479320645	2
Cell724	CellType1	0.7973745504859835	0.11280056368559599	2
Cell725	CellType1	0.9261913222726434	0.5884873000904918	2
Cell726	CellType1	0.6584050501696765	0.8532827184535563	2
Cell727	CellType1	0.5594707212876529	0.6995990390423685	2
Cell728	CellType1	0.8770708811935037	0.09765447466634214	2
Cell729	CellType1	0.7302242093719542	0.8787287536542863	2
Cell730	CellType1	0.9597513913176954	0.12396807526238263	2
Cell731	CellType1	0.9513352205976844	0.762477119686082	2
Cell732	CellType1	0.9801770772319287	0.1251610480248928	2
Cell733	CellType1	0.614457500167191	0.9265229795128107	2
Cell734	CellType1	0.5711474912241101	0.048003762029111385	2
Cell735	CellType1	0.7777187030296773	0.38293428905308247	2
Cell736	CellType1	0.7269198251888156	0.9660355290398002	2
Cell737	CellType2	0.6152010147925466	0.9776610215194523	2
Cell738	CellType1	0.7827842505648732	0.6343743619509041	2
Cell739	CellType2	0.8940145503729582	0.12731938413344324	2
Cell740	CellType1	0.82671012962237	0.8163743475452065	2
Cell741	CellType2	0.7457816184032708	0.3307554628700018	2
Cell742	CellType1	0.8427873775362968	0.7789689130149782	2
Cell743	CellType1	0.7229684353806078	0.7744061045814306	2
Cell744	CellType1	0.953627739334479	0.4132624533958733	2
Cell745	CellType1	0.5061127571389079	0.39160301093943417	2
Cell746	CellType1	0.8357448258902878	0.05011170660145581	2
Cell747	CellType2	0.9681946511846036	0.12268592533655465	2
Cell748	CellType2	0.829410565784201	0.10579272406175733	2
Cell749	CellType1	0.7276649666018784	0.06829511816613376	2
Cell750	CellType2	0.7825022013857961	0.2286072075366974	2
Cell751	CellType2	0.7454220354557037	0.6351249595172703	2
Cell752	CellType1	0.6139691940043122	0.06098620314151049	2
Cell753	CellType2	0.7717855204828084	0.12142639025114477	2
Cell754	CellType2	0.8623528510797769	0.8305683438666165	2
Cell755	CellType1	0.7690170924179256	0.7722222812008113	2
Cell756	CellType1	0.7232923582196236	0.2459672694094479	2
Cell757	CellType1	0.7761540685314685	0.8301858103368431	2
Cell758	CellType1	0.9962223852053285	0.559442987665534	2
Cell759	CellType1	0.5090928738936782	0.3393768791574985	2
Cell760	CellType1	0.5835355699528009	0.7972414151299745	2
Cell761	CellType2	0.548003529664129	0.6609459847677499	2
Cell762	CellType1	0.8885876073036343	0.13320997706614435	2
Cell763	CellType1	0.6223613449838012	0.3589576054364443	2
Cell764	CellType1	0.6942620009649545	0.794064904563129	2
Cell765	CellType1	0.6076822904869914	0.0019499375484883785	2
Cell766	CellType1	0.9858508263714612	0.06333314115181565	2
Cell767	CellType1	0.7717126132920384	0.3925138290505856	2
Cell768	CellType2	0.5569497086107731	0.8745054276660085	2
Cell769	CellType1	0.8202066330704838	0.3285102641675621	2
Cell770	CellType2	0.5566132473759353	0.2684423297178	2
Cell771	CellType1	0.8835438711103052	0.4069117750041187	2
Cell772	CellType1	0.8208660560194403	0.08782706712372601	2
Cell773	CellType2	0.8103726401459426	0.10469552385620773	2
Cell774	CellType2	0.6374754495918751	0.7698825958650559	2
Cell775	CellType1	0.5541741515044123	0.9247453908901662	2
Cell776	CellType1	0.5133768203668296	0.16530154854990542	2
Cell777	CellType1	0.8018601881340146	0.8860183630604297	2
Cell778	CellType1	0.7511333606671542	0.6541581177152693	2
Cell779	CellType1	0.8834209921769798	0.876322464318946	2
Cell780	CellType1	0.549513345118612	0.8460281828884035	2
Cell781	CellType1	0.8397762791719288	0.11310622585006058	2
Cell782	CellType1	0.9417047542519867	0.9029585798271	2
Cell783	CellType1	0.6198029757943004	0.0855765666346997	2
Cell784	CellType1	0.9370280241128057	0.7144964020699263	2
Cell785	CellType2	0.7872347310185432	0.6235824378672987	2
Cell786	CellType1	0.5361200126353651	0.13536618510261178	2
Cell787	CellType2	0.5975921552162617	0.5953250513412058	2
Cell788	CellType1	0.5712429753039032	0.39602775615639985	2
Cell789	CellType1	0.9012972151394933	0.2252371704671532	2
Cell790	CellType1	0.9969468303024769	0.6942803179845214	2
Cell791	CellType1	0.6878554243594408	0.7861374146305025	2
Cell792	CellType2	0.8993276664987206	0.8319852377753705	2
Cell793	CellType1	0.5045047763269395	0.09558586054481566	2
Cell794	CellType1	0.5266421681735665	0.023257611319422722	2
Cell795	CellType1	0.6257067534606904	0.29446862847544253	2
Cell796	CellType1	0.7454030723311007	0.6249981054570526	2
Cell797	CellType1	0.7836621697060764	0.5051987634506077	2
Cell798	CellType1	0.8412611158564687	0.48901649890467525	2
Cell799	CellType2	0.5536533370614052	0.43768629361875355	2
Cell800	CellType1	0.7095633212011307	0.04173319088295102	2
Cell801	CellType1	0.7321572753135115	0.2011198760010302	2
Cell802	CellType2	0.9595845271833241	0.20914328284561634	2
Cell803	CellType1	0.7325304136611521	0.08399365283548832	2
Cell804	CellType1	0.638480038382113	0.6049248587805778	2
Cell805	CellType1	0.6265099009033293	0.9978053877130151	2
Cell806	CellType2	0.6379269033204764	0.5814326833933592	2
Cell807	CellType2	0.7996706410776824	0.10033759544603527	2
Cell808	CellType1	0.5266159889288247	0.5619050054810941	2
Cell809	CellType2	0.7680091133806854	0.9101199838332832	2
Cell810	CellType1	0.8710046603810042	0.07008829805999994	2
Cell811	CellType2	0.9775276749860495	0.3730402940418571	2
Cell812	CellType2	0.9713121210224926	0.059447793290019035	2
Cell813	CellType2	0.8495410671457648	0.13965897471643984	2
Cell814	CellType2	0.8479800294153392	0.17987306020222604	2
Cell815	CellType1	0.5099075816106051	0.49761540070176125	2
Cell816	CellType1	0.9537128717638552	0.9765040429774672	2
Cell817	CellType2	0.8715377543121576	0.22562145325355232	2
Cell818	CellType1	0.8811940052546561	0.5061408479232341	2
Cell819	CellType1	0.6769417198374867	0.7247386574745178	2
Cell820	CellType2	0.9621929312124848	0.4162900010123849	2
Cell821	CellType1	0.9609308552462608	0.06117014749906957	2
Cell822	CellType1	0.7144505337346345	0.20949620101600885	2
Cell823	CellType2	0.8320330670103431	0.8723090053535998	2
Cell824	CellType2	0.548242446500808	0.8026836691424251	2
Cell825	CellType2	0.7146759505849332	0.5358510981313884	2
Cell826	CellType2	0.9686798721086234	0.15925795026123524	2
Cell827	CellType1	0.850178841734305	0.3716544739436358	2
Cell828	CellType1	0.9163424156140536	0.44364615669474006	2
Cell829	CellType1	0.8269476280547678	0.6811083443462849	2
Cell830	CellType2	0.8055759326089174	0.258867799770087	2
Cell831	CellType1	0.726607324089855	0.3012841371819377	2
Cell832	CellType1	0.528204704169184	0.7664458206854761	2
Cell833	CellType1	0.817909408826381	0.027836288325488567	2
Cell834	CellType1	0.6964899331796914	0.9665201890747994	2
Cell835	CellType2	0.5593529751058668	0.7999126955401152	2
Cell836	CellType1	0.8911040714010596	0.20998845854774117	2
Cell837	CellType1	0.7105100320186466	0.33781064790673554	2
Cell838	CellType2	0.8203413712326437	0.6199466208927333	2
Cell839	CellType1	0.6950671439990401	0.5741939025465399	2
Cell840	CellType2	0.6451750707346946	0.9546636508312076	2
Cell841	CellType1	0.5125631678383797	0.7878081845119596	2
Cell842	CellType1	0.5108814369887114	0.6992941643111408	2
Cell843	CellType1	0.9194658906199038	0.43995893304236233	2
Cell844	CellType1	0.8524353611283004	0.6765935881994665	2
Cell845	CellType1	0.7576053035445511	0.23158192657865584	2
Cell846	CellType1	0.6968560314271599	0.08157714735716581	2
Cell847	CellType2	0.7851212779060006	0.8911889605224133	2
Cell848	CellType1	0.5539988947566599	0.4254305474460125	2
Cell849	CellType1	0.9669849169440567	0.09528676234185696	2
Cell850	CellType1	0.8916006570216268	0.8953551466111094	2
Cell851	CellType1	0.5313775374088436	0.5768456270452589	2
Cell852	CellType2	0.5825219468679279	0.5233076738659292	2
Cell853	CellType1	0.829579331446439	0.823407547082752	2
Cell854	CellType2	0.6422247912269086	0.676219696411863	2
Cell855	CellType1	0.966175329638645	0.0738557199947536	2
Cell856	CellType1	0.6358913471922278	0.35592830600216985	2
Cell857	CellType1	0.9989779184106737	0.5549192815087736	2
Cell858	CellType1	0.8257488224189728	0.809087771223858	2
Cell859	CellType2	0.9178172138053924	0.4067514385096729	2
Cell860	CellType1	0.907268047798425	0.416382422670722	2
Cell861	CellType1	0.6414873595349491	0.4745164483319968	2
Cell862	CellType1	0.736969108460471	0.05025932868011296	2
Cell863	CellType2	0.9896061853505671	0.5892450409010053	2
Cell864	CellType1	0.5042703489307314	0.4671768054831773	2
Cell865	CellType1	0.5910869487561285	0.02073035668581724	2
Cell866	CellType1	0.7427951055578887	0.1648288646247238	2
Cell867	CellType1	0.5858792995568365	0.2640746277756989	2
Cell868	CellType1	0.8551156094763428	0.09563635173253715	2
Cell869	CellType1	0.5600050415378064	0.02669228706508875	2
Cell870	CellType1	0.6948916297405958	0.7776663429103792	2
Cell871	CellType1	0.8618965882342309	0.3553994558751583	2
Cell872	CellType1	0.9830051274038851	0.23876142362132668	2
Cell873	CellType1	0.8075719194021076	0.8818980655632913	2
Cell874	CellType1	0.6411345219239593	0.16362674557603896	2
Cell875	CellType1	0.7871742905117571	0.9341930127702653	2
Cell876	CellType2	0.5362698070239276	0.02296837349422276	2
Cell877	CellType1	0.5734124684240669	0.9615738862194121	2
Cell878	CellType1	0.6937208292074502	0.7714244704693556	2
Cell879	CellType1	0.6160592099186033	0.5899100257083774	2
Cell880	CellType1	0.8410310952458531	0.5145464402157813	2
Cell881	CellType1	0.8912224089726806	0.950035349233076	2
Cell882	CellType1	0.8411623069550842	0.6876352534163743	2
Cell883	CellType1	0.5265032136812806	0.9382931846193969	2
Cell884	CellType1	0.6664758687838912	0.38111315038986504	2
Cell885	CellType1	0.8330718018114567	0.4774050354026258	2
Cell886	CellType2	0.56794553832151	0.9250590573064983	2
Cell887	CellType2	0.7341167805716395	0.4070859085768461	2
Cell888	CellType2	0.9050206816755235	0.8513927422463894	2
Cell889	CellType1	0.9485934870317578	0.40194089408032596	2
Cell890	CellType1	0.8995567930396646	0.3342937759589404	2
Cell891	CellType1	0.9059965894557536	0.14470712118782103	2
Cell892	CellType1	0.9164244804996997	0.3791189652401954	2
Cell893	CellType2	0.7204458257183433	0.7464613881893456	2
Cell894	CellType1	0.5781777102965862	0.08761020167730749	2
Cell895	CellType2	0.7191292191855609	0.1795321092940867	2
Cell896	CellType2	0.6304967431351542	0.4760595161933452	2
Cell897	CellType2	0.9735198654234409	0.49019219377078116	2
Cell898	CellType1	0.5686643456574529	0.5535352465230972	2
Cell899	CellType1	0.7945540437940508	0.8679399697575718	2
Cell900	CellType1	0.6721268177498132	0.43323396937921643	2
Cell901	CellType2	0.8793981673661619	0.2824177623260766	2
Cell902	CellType2	0.6688535078428686	0.453484553610906	2
Cell903	CellType1	0.7452504120301455	0.4057547617703676	2
Cell904	CellType2	0.6918367792386562	0.2708455773536116	2
Cell905	CellType1	0.86995914648287	0.8895022803917527	2
Cell906	CellType2	0.5102928474079818	0.3158049189951271	2
Cell907	CellType1	0.7257022270932794	0.6699925109278411	2
Cell908	CellType1	0.697968672728166	0.8665670456830412	2
Cell909	CellType1	0.7774480441585183	0.9811119569931179	2
Cell910	CellType2	0.6001047177705914	0.37690481962636113	2
Cell911	CellType1	0.7194454185664654	0.806648833444342	2
Cell912	CellType1	0.6566325705498457	0.2198871448636055	2
Cell913	CellType1	0.5582922881003469	0.20727547723799944	2
Cell914	CellType2	0.8022126071155071	0.5970667265355587	2
Cell915	CellType1	0.992177007952705	0.9603871314320713	2
Cell916	CellType1	0.9451276080217212	0.3214433144312352	2
Cell917	CellType1	0.6342648272402585	0.8365791027899832	2
Cell918	CellType1	0.750081894453615	0.31474062241613865	2
Cell919	CellType1	0.981276175705716	0.5344772688113153	2
Cell920	CellType2	0.669021796900779	0.06669954233802855	2
Cell921	CellType1	0.8945236487779766	0.6417400988284498	2
Cell922	CellType1	0.8804437327198684	0.4176042138133198	2
Cell923	CellType2	0.9467940458562225	0.41564351110719144	2
Cell924	CellType1	0.5294629172421992	0.9235551084857434	2
Cell925	CellType2	0.7842950285412371	0.888874433003366	2
Cell926	CellType2	0.7130953054875135	0.18795836134813726	2
Cell927	CellType1	0.9500331801827997	0.5664743252564222	2
Cell928	CellType2	0.9875890640541911	0.3486186198424548	2
Cell929	CellType1	0.7981989486142993	0.1458998559974134	2
Cell930	CellType1	0.559314409038052	0.8912540948949754	2
Cell931	CellType1	0.7732566697522998	0.4939055962022394	2
Cell932	CellType1	0.8259087814949453	0.8329700119793415	2
Cell933	CellType2	0.5509265037253499	0.34673036192543805	2
Cell934	CellType2	0.7021471851039678	0.2607865030877292	2
