Type	Region	CellType	GeneID	AdjCellType	AdjGene	beta
DistanceAssoGenes	1	ExcitatoryNeuron	Lamb1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Syt2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Iars2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Adcy2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Wdhd1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Abtb2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Popdc2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Numb	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Robo2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hmcn1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fancd2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Aicda	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Anxa9	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc25a27	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Bmf	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ddx19b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Efcab2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp280d	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pacsin3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kcnd3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ogfrl1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	B4galt4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp444	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Calcrl	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Has3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kcnk1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nkiras2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nyx	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nol11	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ehbp1l1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dlk1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Clec5a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Clspn	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rxfp3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Taok2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Crlf3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Xpot	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cubn	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nr3c1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ampd2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Olfml2a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Olfr613	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc25a22	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Psg-ps1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mylk3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Eif2s3x	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lhfp	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ppp2r3d	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tspyl2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc7a3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hs3st1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kif24	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cadm4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Syna	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cd22	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dyrk3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Map2k6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mov10l1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Orc5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kat6b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tcf20	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Haus8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dcun1d4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pnkp	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cebpg	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dmrta2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Arpc4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Phc1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rps6ka3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmem33	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	B3gnt5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ubr1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mtus2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tpr	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kctd19	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc6a6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cbln1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Wbp2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mkrn3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Epc2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cc2d1a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Aldh8a1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ube2g2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dgkh	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Homez	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ednra	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Trmt1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ptprf	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fam198a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ubqln4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Snx30	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmem183a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kcnq1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Umps	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lats1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Syt3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dcun1d2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Insrr	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ago4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Entpd5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Adh7	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Stab2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Samd10	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Klhl10	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Chtf8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Smyd3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tctn3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tgm6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dio1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zc4h2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Shkbp1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rab11b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lamc3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Wdr5b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Grik2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Strip2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Eml2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmem82	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dennd5b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Eml5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ndst2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fam198b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Agpat2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cul1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cep63	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Arx	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Csnk1g3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nmur1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ap3m1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Krt79	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Crocc	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Odf2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gan	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	P2ry1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Plxdc1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sugp1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zcchc12	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Megf6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmem168	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slk	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fmo5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rho	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Abcb7	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sdccag8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lrrn4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tnpo1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ephb6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ssx2ip	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kras	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ptbp3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Csad	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fam49b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Vstm5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Igf2bp3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sardh	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Blm	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Apba1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp385c	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dclk2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ficd	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Alx3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hps5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Chodl	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rap2c	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gm7104	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Msh4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Col6a2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Selplg	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ckap2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zdhhc9	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pdcd6ip	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ubxn4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tnfrsf19	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tspan15	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc22a6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	P2ry14	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	B930092h01rik	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ttc34	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nampt	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Copz1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Wnt7b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fam124a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tert	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Bhlhe41	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cap1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mme	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gpc5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rassf4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rfx2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ttc24	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Col2a1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tsc22d2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ddx56	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mtmr4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Trak2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp473	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp692	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Abcb11	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Entpd6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rrm1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp647	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Reln	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Peg3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sertad3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mtrr	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Bbs4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fbxo42	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp423	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Stat1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc35b2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ankrd13d	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hap1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Drc1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mta2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Itgb3bp	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nup54	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Vrk1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rbm45	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dhx15	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zdhhc5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Atxn2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cnot6l	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mid2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Frrs1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rasgrp2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Jph1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Med13	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Actn1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nphp1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Timmdc1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rev1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gm18409	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dirc2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Acsl1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hdac5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Taf5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rfk	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Msln	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Trip12	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Plekhh3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Trhr2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Krt24	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fmo9	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Arhgef2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Wscd2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Btbd7	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nol8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Naa30	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Vezt	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gba2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rab1b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Epha8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mmrn1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Shq1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ttc22	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fam122b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slitrk5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lep	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Prpf40b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dhcr7	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fam220a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fah	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dgcr14	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lrit2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tcta	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Trappc11	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Vmn2r118	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cdc42bpb	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tigd2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Scaf11	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rad54l2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc12a9	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp760	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Stx18	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc31a1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Luzp1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mmp28	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc16a12	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gpt	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dbr1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Draxin	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Uhrf1bp1l	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Asprv1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp579	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc25a51	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Proser2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ptch1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nqo2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sharpin	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ube2k	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Znhit6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mroh8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tnk2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cpt1c	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ints3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Col4a6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cog2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mad2l1bp	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Acsm3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tarbp2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Wt1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Abca15	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pigw	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kcnb2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pcnp	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmem102	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cxcl14	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fsd1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rab31	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Atg5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cep350	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ddhd1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pear1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc35b4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sirt4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sec61a1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fstl5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lpcat4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rab27b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sec31a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cnot11	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Itpr3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kremen2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ccdc148	Microglia	NA	0.5
